voltage,capacity,SoC
3.9453,915.4,42.23103894
3.9453,915.4,42.23103894
3.9453,915.4,42.23103894
3.9453,915.5,42.23565233
3.9453,915.5,42.23565233
3.9453,915.5,42.23565233
3.9453,915.6,42.24026573
3.9453,915.6,42.24026573
3.9456,915.7,42.24487913
3.9456,915.7,42.24487913
3.9456,915.7,42.24487913
3.9456,915.8,42.24949253
3.9456,915.8,42.24949253
3.9456,915.8,42.24949253
3.9456,915.9,42.25410592
3.9456,915.9,42.25410592
3.9456,915.9,42.25410592
3.9456,916,42.25871932
3.9456,916,42.25871932
3.9456,916,42.25871932
3.9456,916.1,42.26333272
3.9456,916.1,42.26333272
3.9456,916.2,42.26794612
3.9456,916.2,42.26794612
3.9456,916.2,42.26794612
3.9456,916.3,42.27255951
3.9456,916.3,42.27255951
3.9456,916.3,42.27255951
3.9456,916.4,42.27717291
3.9456,916.4,42.27717291
3.9456,916.4,42.27717291
3.9456,916.5,42.28178631
3.9456,916.5,42.28178631
3.9456,916.6,42.2863997
3.9456,916.6,42.2863997
3.9456,916.6,42.2863997
3.9456,916.7,42.2910131
3.9456,916.7,42.2910131
3.9456,916.7,42.2910131
3.9456,916.8,42.2956265
3.9456,916.8,42.2956265
3.9456,916.8,42.2956265
3.9456,916.9,42.3002399
3.9456,916.9,42.3002399
3.9456,916.9,42.3002399
3.9456,917,42.30485329
3.9456,917,42.30485329
3.9456,917.1,42.30946669
3.9456,917.1,42.30946669
3.9456,917.1,42.30946669
3.9456,917.2,42.31408009
3.9456,917.2,42.31408009
3.9456,917.2,42.31408009
3.9456,917.3,42.31869349
3.9456,917.3,42.31869349
3.9456,917.3,42.31869349
3.9456,917.4,42.32330688
3.9456,917.4,42.32330688
3.9456,917.5,42.32792028
3.9456,917.5,42.32792028
3.9456,917.5,42.32792028
3.9456,917.6,42.33253368
3.9456,917.6,42.33253368
3.9456,917.6,42.33253368
3.9456,917.7,42.33714708
3.9456,917.7,42.33714708
3.9456,917.7,42.33714708
3.9456,917.8,42.34176047
3.9456,917.8,42.34176047
3.9456,917.9,42.34637387
3.9456,917.9,42.34637387
3.9456,917.9,42.34637387
3.9456,918,42.35098727
3.9456,918,42.35098727
3.9456,918,42.35098727
3.9456,918.1,42.35560066
3.9456,918.1,42.35560066
3.9456,918.1,42.35560066
3.9456,918.2,42.36021406
3.9456,918.2,42.36021406
3.9456,918.2,42.36021406
3.9456,918.3,42.36482746
3.9456,918.3,42.36482746
3.9456,918.4,42.36944086
3.9456,918.4,42.36944086
3.9456,918.4,42.36944086
3.9456,918.5,42.37405425
3.9456,918.5,42.37405425
3.9456,918.5,42.37405425
3.9456,918.6,42.37866765
3.9456,918.6,42.37866765
3.9456,918.6,42.37866765
3.9456,918.7,42.38328105
3.9456,918.7,42.38328105
3.9456,918.8,42.38789445
3.9456,918.8,42.38789445
3.9456,918.8,42.38789445
3.9456,918.9,42.39250784
3.9456,918.9,42.39250784
3.9456,918.9,42.39250784
3.9456,919,42.39712124
3.9456,919,42.39712124
3.9456,919,42.39712124
3.9456,919.1,42.40173464
3.9456,919.1,42.40173464
3.9456,919.2,42.40634803
3.9456,919.2,42.40634803
3.9456,919.2,42.40634803
3.9456,919.3,42.41096143
3.9456,919.3,42.41096143
3.9456,919.3,42.41096143
3.9456,919.4,42.41557483
3.9456,919.4,42.41557483
3.9456,919.4,42.41557483
3.9456,919.5,42.42018823
3.9456,919.5,42.42018823
3.9456,919.5,42.42018823
3.9456,919.6,42.42480162
3.9456,919.6,42.42480162
3.9456,919.7,42.42941502
3.9456,919.7,42.42941502
3.9456,919.7,42.42941502
3.9456,919.8,42.43402842
3.9456,919.8,42.43402842
3.9456,919.8,42.43402842
3.9456,919.9,42.43864182
3.9456,919.9,42.43864182
3.9456,919.9,42.43864182
3.9459,920,42.44325521
3.9459,920,42.44325521
3.9459,920.1,42.44786861
3.9459,920.1,42.44786861
3.9459,920.1,42.44786861
3.9459,920.2,42.45248201
3.9459,920.2,42.45248201
3.9459,920.2,42.45248201
3.9459,920.3,42.45709541
3.9459,920.3,42.45709541
3.9459,920.3,42.45709541
3.9459,920.4,42.4617088
3.9459,920.4,42.4617088
3.9459,920.4,42.4617088
3.9459,920.5,42.4663222
3.9459,920.5,42.4663222
3.9459,920.6,42.4709356
3.9459,920.6,42.4709356
3.9459,920.6,42.4709356
3.9459,920.7,42.47554899
3.9459,920.7,42.47554899
3.9459,920.7,42.47554899
3.9459,920.8,42.48016239
3.9459,920.8,42.48016239
3.9459,920.8,42.48016239
3.9459,920.9,42.48477579
3.9459,920.9,42.48477579
3.9459,921,42.48938919
3.9459,921,42.48938919
3.9459,921,42.48938919
3.9459,921.1,42.49400258
3.9459,921.1,42.49400258
3.9459,921.1,42.49400258
3.9459,921.2,42.49861598
3.9459,921.2,42.49861598
3.9459,921.2,42.49861598
3.9459,921.3,42.50322938
3.9459,921.3,42.50322938
3.9459,921.4,42.50784278
3.9459,921.4,42.50784278
3.9459,921.4,42.50784278
3.9459,921.5,42.51245617
3.9459,921.5,42.51245617
3.9459,921.5,42.51245617
3.9459,921.6,42.51706957
3.9459,921.6,42.51706957
3.9459,921.6,42.51706957
3.9459,921.7,42.52168297
3.9459,921.7,42.52168297
3.9459,921.7,42.52168297
3.9459,921.8,42.52629636
3.9459,921.8,42.52629636
3.9459,921.9,42.53090976
3.9459,921.9,42.53090976
3.9459,921.9,42.53090976
3.9459,922,42.53552316
3.9459,922,42.53552316
3.9459,922,42.53552316
3.9459,922.1,42.54013656
3.9459,922.1,42.54013656
3.9459,922.1,42.54013656
3.9459,922.2,42.54474995
3.9459,922.2,42.54474995
3.9459,922.3,42.54936335
3.9459,922.3,42.54936335
3.9459,922.3,42.54936335
3.9459,922.4,42.55397675
3.9459,922.4,42.55397675
3.9459,922.4,42.55397675
3.9459,922.5,42.55859015
3.9459,922.5,42.55859015
3.9459,922.5,42.55859015
3.9459,922.6,42.56320354
3.9459,922.6,42.56320354
3.9459,922.7,42.56781694
3.9459,922.7,42.56781694
3.9459,922.7,42.56781694
3.9459,922.8,42.57243034
3.9459,922.8,42.57243034
3.9459,922.8,42.57243034
3.9459,922.9,42.57704374
3.9459,922.9,42.57704374
3.9459,922.9,42.57704374
3.9459,923,42.58165713
3.9459,923,42.58165713
3.9459,923,42.58165713
3.9459,923.1,42.58627053
3.9459,923.1,42.58627053
3.9459,923.2,42.59088393
3.9459,923.2,42.59088393
3.9462,923.2,42.59088393
3.9462,923.3,42.59549732
3.9462,923.3,42.59549732
3.9462,923.3,42.59549732
3.9462,923.4,42.60011072
3.9462,923.4,42.60011072
3.9462,923.4,42.60011072
3.9462,923.5,42.60472412
3.9462,923.5,42.60472412
3.9462,923.6,42.60933752
3.9462,923.6,42.60933752
3.9462,923.6,42.60933752
3.9462,923.7,42.61395091
3.9462,923.7,42.61395091
3.9462,923.7,42.61395091
3.9462,923.8,42.61856431
3.9462,923.8,42.61856431
3.9462,923.8,42.61856431
3.9462,923.9,42.62317771
3.9462,923.9,42.62317771
3.9462,923.9,42.62317771
3.9462,924,42.62779111
3.9462,924,42.62779111
3.9462,924.1,42.6324045
3.9462,924.1,42.6324045
3.9462,924.1,42.6324045
3.9462,924.2,42.6370179
3.9462,924.2,42.6370179
3.9462,924.2,42.6370179
3.9462,924.3,42.6416313
3.9462,924.3,42.6416313
3.9462,924.3,42.6416313
3.9462,924.4,42.64624469
3.9462,924.4,42.64624469
3.9462,924.5,42.65085809
3.9462,924.5,42.65085809
3.9462,924.5,42.65085809
3.9462,924.6,42.65547149
3.9462,924.6,42.65547149
3.9462,924.6,42.65547149
3.9462,924.7,42.66008489
3.9462,924.7,42.66008489
3.9462,924.7,42.66008489
3.9462,924.8,42.66469828
3.9462,924.8,42.66469828
3.9462,924.9,42.66931168
3.9462,924.9,42.66931168
3.9462,924.9,42.66931168
3.9462,925,42.67392508
3.9462,925,42.67392508
3.9462,925,42.67392508
3.9462,925.1,42.67853848
3.9462,925.1,42.67853848
3.9462,925.1,42.67853848
3.9462,925.2,42.68315187
3.9462,925.2,42.68315187
3.9462,925.2,42.68315187
3.9462,925.3,42.68776527
3.9462,925.3,42.68776527
3.9462,925.4,42.69237867
3.9462,925.4,42.69237867
3.9462,925.4,42.69237867
3.9462,925.5,42.69699206
3.9462,925.5,42.69699206
3.9462,925.5,42.69699206
3.9462,925.6,42.70160546
3.9462,925.6,42.70160546
3.9462,925.6,42.70160546
3.9462,925.7,42.70621886
3.9462,925.7,42.70621886
3.9462,925.8,42.71083226
3.9462,925.8,42.71083226
3.9462,925.8,42.71083226
3.9462,925.9,42.71544565
3.9462,925.9,42.71544565
3.9462,925.9,42.71544565
3.9462,926,42.72005905
3.9462,926,42.72005905
3.9462,926,42.72005905
3.9462,926.1,42.72467245
3.9462,926.1,42.72467245
3.9462,926.2,42.72928585
3.9462,926.2,42.72928585
3.9462,926.2,42.72928585
3.9462,926.3,42.73389924
3.9462,926.3,42.73389924
3.9462,926.3,42.73389924
3.9462,926.4,42.73851264
3.9462,926.4,42.73851264
3.9462,926.4,42.73851264
3.9462,926.5,42.74312604
3.9462,926.5,42.74312604
3.9462,926.5,42.74312604
3.9462,926.6,42.74773944
3.9462,926.6,42.74773944
3.9462,926.7,42.75235283
3.9462,926.7,42.75235283
3.9462,926.7,42.75235283
3.9462,926.8,42.75696623
3.9462,926.8,42.75696623
3.9462,926.8,42.75696623
3.9462,926.9,42.76157963
3.9462,926.9,42.76157963
3.9462,926.9,42.76157963
3.9462,927,42.76619302
3.9462,927,42.76619302
3.9462,927.1,42.77080642
3.9462,927.1,42.77080642
3.9462,927.1,42.77080642
3.9462,927.2,42.77541982
3.9462,927.2,42.77541982
3.9465,927.2,42.77541982
3.9462,927.3,42.78003322
3.9465,927.3,42.78003322
3.9465,927.3,42.78003322
3.9465,927.4,42.78464661
3.9465,927.4,42.78464661
3.9465,927.4,42.78464661
3.9465,927.5,42.78926001
3.9465,927.5,42.78926001
3.9465,927.6,42.79387341
3.9465,927.6,42.79387341
3.9465,927.6,42.79387341
3.9465,927.7,42.79848681
3.9465,927.7,42.79848681
3.9465,927.7,42.79848681
3.9465,927.8,42.8031002
3.9465,927.8,42.8031002
3.9465,927.8,42.8031002
3.9465,927.9,42.8077136
3.9465,927.9,42.8077136
3.9465,928,42.812327
3.9465,928,42.812327
3.9465,928,42.812327
3.9465,928.1,42.81694039
3.9465,928.1,42.81694039
3.9465,928.1,42.81694039
3.9465,928.2,42.82155379
3.9465,928.2,42.82155379
3.9465,928.2,42.82155379
3.9465,928.3,42.82616719
3.9465,928.3,42.82616719
3.9465,928.4,42.83078059
3.9465,928.4,42.83078059
3.9465,928.4,42.83078059
3.9465,928.5,42.83539398
3.9465,928.5,42.83539398
3.9465,928.5,42.83539398
3.9465,928.6,42.84000738
3.9465,928.6,42.84000738
3.9465,928.6,42.84000738
3.9465,928.7,42.84462078
3.9465,928.7,42.84462078
3.9465,928.7,42.84462078
3.9465,928.8,42.84923418
3.9465,928.8,42.84923418
3.9465,928.9,42.85384757
3.9465,928.9,42.85384757
3.9465,928.9,42.85384757
3.9465,929,42.85846097
3.9465,929,42.85846097
3.9465,929,42.85846097
3.9465,929.1,42.86307437
3.9465,929.1,42.86307437
3.9465,929.1,42.86307437
3.9465,929.2,42.86768777
3.9465,929.2,42.86768777
3.9465,929.3,42.87230116
3.9465,929.3,42.87230116
3.9465,929.3,42.87230116
3.9465,929.4,42.87691456
3.9465,929.4,42.87691456
3.9465,929.4,42.87691456
3.9465,929.5,42.88152796
3.9465,929.5,42.88152796
3.9465,929.5,42.88152796
3.9465,929.6,42.88614135
3.9465,929.6,42.88614135
3.9465,929.7,42.89075475
3.9465,929.7,42.89075475
3.9465,929.7,42.89075475
3.9465,929.8,42.89536815
3.9465,929.8,42.89536815
3.9465,929.8,42.89536815
3.9465,929.9,42.89998155
3.9465,929.9,42.89998155
3.9465,929.9,42.89998155
3.9465,930,42.90459494
3.9465,930,42.90459494
3.9465,930,42.90459494
3.9465,930.1,42.90920834
3.9465,930.1,42.90920834
3.9465,930.2,42.91382174
3.9465,930.2,42.91382174
3.9465,930.2,42.91382174
3.9465,930.3,42.91843514
3.9465,930.3,42.91843514
3.9465,930.3,42.91843514
3.9465,930.4,42.92304853
3.9465,930.4,42.92304853
3.9465,930.4,42.92304853
3.9465,930.5,42.92766193
3.9465,930.5,42.92766193
3.9465,930.6,42.93227533
3.9465,930.6,42.93227533
3.9465,930.6,42.93227533
3.9465,930.7,42.93688872
3.9465,930.7,42.93688872
3.9465,930.7,42.93688872
3.9465,930.8,42.94150212
3.9465,930.8,42.94150212
3.9465,930.8,42.94150212
3.9465,930.9,42.94611552
3.9465,930.9,42.94611552
3.9465,931,42.95072892
3.9465,931,42.95072892
3.9465,931,42.95072892
3.9465,931.1,42.95534231
3.9465,931.1,42.95534231
3.9465,931.1,42.95534231
3.9465,931.2,42.95995571
3.9465,931.2,42.95995571
3.9465,931.2,42.95995571
3.9465,931.3,42.96456911
3.9465,931.3,42.96456911
3.9465,931.3,42.96456911
3.9465,931.4,42.96918251
3.9465,931.4,42.96918251
3.9465,931.5,42.9737959
3.9465,931.5,42.9737959
3.9465,931.5,42.9737959
3.9465,931.6,42.9784093
3.9465,931.6,42.9784093
3.9465,931.6,42.9784093
3.9465,931.7,42.9830227
3.9465,931.7,42.9830227
3.9465,931.7,42.9830227
3.9465,931.8,42.9876361
3.9465,931.8,42.9876361
3.9465,931.9,42.99224949
3.9465,931.9,42.99224949
3.9465,931.9,42.99224949
3.9465,932,42.99686289
3.9465,932,42.99686289
3.9465,932,42.99686289
3.9465,932.1,43.00147629
3.9465,932.1,43.00147629
3.9465,932.1,43.00147629
3.9465,932.2,43.00608968
3.9465,932.2,43.00608968
3.9465,932.2,43.00608968
3.9465,932.3,43.01070308
3.9468,932.3,43.01070308
3.9468,932.4,43.01531648
3.9468,932.4,43.01531648
3.9468,932.4,43.01531648
3.9468,932.5,43.01992988
3.9468,932.5,43.01992988
3.9468,932.5,43.01992988
3.9468,932.6,43.02454327
3.9468,932.6,43.02454327
3.9468,932.6,43.02454327
3.9468,932.7,43.02915667
3.9468,932.7,43.02915667
3.9468,932.8,43.03377007
3.9468,932.8,43.03377007
3.9468,932.8,43.03377007
3.9468,932.9,43.03838347
3.9468,932.9,43.03838347
3.9468,932.9,43.03838347
3.9468,933,43.04299686
3.9468,933,43.04299686
3.9468,933,43.04299686
3.9468,933.1,43.04761026
3.9468,933.1,43.04761026
3.9468,933.2,43.05222366
3.9468,933.2,43.05222366
3.9468,933.2,43.05222366
3.9468,933.3,43.05683705
3.9468,933.3,43.05683705
3.9468,933.3,43.05683705
3.9468,933.4,43.06145045
3.9468,933.4,43.06145045
3.9468,933.4,43.06145045
3.9468,933.5,43.06606385
3.9468,933.5,43.06606385
3.9468,933.5,43.06606385
3.9468,933.6,43.07067725
3.9468,933.6,43.07067725
3.9468,933.7,43.07529064
3.9468,933.7,43.07529064
3.9468,933.7,43.07529064
3.9468,933.8,43.07990404
3.9468,933.8,43.07990404
3.9468,933.8,43.07990404
3.9468,933.9,43.08451744
3.9468,933.9,43.08451744
3.9468,933.9,43.08451744
3.9468,934,43.08913084
3.9468,934,43.08913084
3.9468,934.1,43.09374423
3.9468,934.1,43.09374423
3.9468,934.1,43.09374423
3.9468,934.2,43.09835763
3.9468,934.2,43.09835763
3.9468,934.2,43.09835763
3.9468,934.3,43.10297103
3.9468,934.3,43.10297103
3.9468,934.3,43.10297103
3.9468,934.4,43.10758443
3.9468,934.4,43.10758443
3.9468,934.5,43.11219782
3.9468,934.5,43.11219782
3.9468,934.5,43.11219782
3.9468,934.6,43.11681122
3.9468,934.6,43.11681122
3.9468,934.6,43.11681122
3.9468,934.7,43.12142462
3.9468,934.7,43.12142462
3.9468,934.7,43.12142462
3.9468,934.8,43.12603801
3.9468,934.8,43.12603801
3.9468,934.8,43.12603801
3.9468,934.9,43.13065141
3.9468,934.9,43.13065141
3.9468,935,43.13526481
3.9468,935,43.13526481
3.9468,935,43.13526481
3.9468,935.1,43.13987821
3.9468,935.1,43.13987821
3.9468,935.1,43.13987821
3.9468,935.2,43.1444916
3.9468,935.2,43.1444916
3.9468,935.2,43.1444916
3.9468,935.3,43.149105
3.9468,935.3,43.149105
3.9468,935.4,43.1537184
3.9468,935.4,43.1537184
3.9468,935.4,43.1537184
3.9468,935.5,43.1583318
3.9468,935.5,43.1583318
3.9468,935.5,43.1583318
3.9468,935.6,43.16294519
3.9468,935.6,43.16294519
3.9468,935.6,43.16294519
3.9471,935.7,43.16755859
3.9471,935.7,43.16755859
3.9471,935.7,43.16755859
3.9471,935.8,43.17217199
3.9471,935.8,43.17217199
3.9471,935.9,43.17678538
3.9471,935.9,43.17678538
3.9471,935.9,43.17678538
3.9471,936,43.18139878
3.9471,936,43.18139878
3.9471,936,43.18139878
3.9471,936.1,43.18601218
3.9471,936.1,43.18601218
3.9471,936.1,43.18601218
3.9471,936.2,43.19062558
3.9471,936.2,43.19062558
3.9471,936.3,43.19523897
3.9471,936.3,43.19523897
3.9471,936.3,43.19523897
3.9471,936.4,43.19985237
3.9471,936.4,43.19985237
3.9471,936.4,43.19985237
3.9471,936.5,43.20446577
3.9471,936.5,43.20446577
3.9471,936.5,43.20446577
3.9471,936.6,43.20907917
3.9471,936.6,43.20907917
3.9471,936.7,43.21369256
3.9471,936.7,43.21369256
3.9471,936.7,43.21369256
3.9471,936.8,43.21830596
3.9471,936.8,43.21830596
3.9471,936.8,43.21830596
3.9471,936.9,43.22291936
3.9471,936.9,43.22291936
3.9471,936.9,43.22291936
3.9471,937,43.22753276
3.9471,937,43.22753276
3.9471,937,43.22753276
3.9471,937.1,43.23214615
3.9471,937.1,43.23214615
3.9471,937.2,43.23675955
3.9471,937.2,43.23675955
3.9471,937.2,43.23675955
3.9471,937.3,43.24137295
3.9471,937.3,43.24137295
3.9471,937.3,43.24137295
3.9471,937.4,43.24598634
3.9471,937.4,43.24598634
3.9471,937.4,43.24598634
3.9471,937.5,43.25059974
3.9471,937.5,43.25059974
3.9471,937.6,43.25521314
3.9471,937.6,43.25521314
3.9471,937.6,43.25521314
3.9471,937.7,43.25982654
3.9471,937.7,43.25982654
3.9471,937.7,43.25982654
3.9471,937.8,43.26443993
3.9471,937.8,43.26443993
3.9471,937.8,43.26443993
3.9471,937.9,43.26905333
3.9471,937.9,43.26905333
3.9471,938,43.27366673
3.9471,938,43.27366673
3.9471,938,43.27366673
3.9471,938.1,43.27828013
3.9471,938.1,43.27828013
3.9471,938.1,43.27828013
3.9471,938.2,43.28289352
3.9471,938.2,43.28289352
3.9471,938.2,43.28289352
3.9471,938.3,43.28750692
3.9471,938.3,43.28750692
3.9471,938.3,43.28750692
3.9471,938.4,43.29212032
3.9471,938.4,43.29212032
3.9471,938.5,43.29673371
3.9471,938.5,43.29673371
3.9471,938.5,43.29673371
3.9471,938.6,43.30134711
3.9471,938.6,43.30134711
3.9471,938.6,43.30134711
3.9471,938.7,43.30596051
3.9471,938.7,43.30596051
3.9471,938.7,43.30596051
3.9471,938.8,43.31057391
3.9471,938.8,43.31057391
3.9471,938.9,43.3151873
3.9471,938.9,43.3151873
3.9471,938.9,43.3151873
3.9471,939,43.3198007
3.9471,939,43.3198007
3.9471,939,43.3198007
3.9471,939.1,43.3244141
3.9471,939.1,43.3244141
3.9471,939.1,43.3244141
3.9471,939.2,43.3290275
3.9471,939.2,43.3290275
3.9471,939.2,43.3290275
3.9471,939.3,43.33364089
3.9471,939.3,43.33364089
3.9471,939.4,43.33825429
3.9471,939.4,43.33825429
3.9471,939.4,43.33825429
3.9471,939.5,43.34286769
3.9471,939.5,43.34286769
3.9471,939.5,43.34286769
3.9471,939.6,43.34748109
3.9471,939.6,43.34748109
3.9471,939.6,43.34748109
3.9471,939.7,43.35209448
3.9471,939.7,43.35209448
3.9471,939.8,43.35670788
3.9471,939.8,43.35670788
3.9471,939.8,43.35670788
3.9471,939.9,43.36132128
3.9471,939.9,43.36132128
3.9471,939.9,43.36132128
3.9471,940,43.36593467
3.9471,940,43.36593467
3.9471,940,43.36593467
3.9471,940.1,43.37054807
3.9471,940.1,43.37054807
3.9471,940.2,43.37516147
3.9471,940.2,43.37516147
3.9471,940.2,43.37516147
3.9471,940.3,43.37977487
3.9471,940.3,43.37977487
3.9471,940.3,43.37977487
3.9471,940.4,43.38438826
3.9471,940.4,43.38438826
3.9471,940.4,43.38438826
3.9471,940.5,43.38900166
3.9471,940.5,43.38900166
3.9471,940.5,43.38900166
3.9471,940.6,43.39361506
3.9471,940.6,43.39361506
3.9471,940.7,43.39822846
3.9471,940.7,43.39822846
3.9471,940.7,43.39822846
3.9471,940.8,43.40284185
3.9471,940.8,43.40284185
3.9471,940.8,43.40284185
3.9471,940.9,43.40745525
3.9474,940.9,43.40745525
3.9474,940.9,43.40745525
3.9474,941,43.41206865
3.9474,941,43.41206865
3.9474,941.1,43.41668204
3.9474,941.1,43.41668204
3.9474,941.1,43.41668204
3.9474,941.2,43.42129544
3.9474,941.2,43.42129544
3.9474,941.2,43.42129544
3.9474,941.3,43.42590884
3.9474,941.3,43.42590884
3.9474,941.3,43.42590884
3.9474,941.4,43.43052224
3.9474,941.4,43.43052224
3.9474,941.5,43.43513563
3.9474,941.5,43.43513563
3.9474,941.5,43.43513563
3.9474,941.6,43.43974903
3.9474,941.6,43.43974903
3.9474,941.6,43.43974903
3.9474,941.7,43.44436243
3.9474,941.7,43.44436243
3.9474,941.7,43.44436243
3.9474,941.8,43.44897583
3.9474,941.8,43.44897583
3.9474,941.8,43.44897583
3.9474,941.9,43.45358922
3.9474,941.9,43.45358922
3.9474,942,43.45820262
3.9474,942,43.45820262
3.9474,942,43.45820262
3.9474,942.1,43.46281602
3.9474,942.1,43.46281602
3.9474,942.1,43.46281602
3.9474,942.2,43.46742942
3.9474,942.2,43.46742942
3.9474,942.2,43.46742942
3.9474,942.3,43.47204281
3.9474,942.3,43.47204281
3.9474,942.4,43.47665621
3.9474,942.4,43.47665621
3.9474,942.4,43.47665621
3.9474,942.5,43.48126961
3.9474,942.5,43.48126961
3.9474,942.5,43.48126961
3.9474,942.6,43.485883
3.9474,942.6,43.485883
3.9474,942.6,43.485883
3.9474,942.7,43.4904964
3.9474,942.7,43.4904964
3.9474,942.7,43.4904964
3.9474,942.8,43.4951098
3.9474,942.8,43.4951098
3.9474,942.9,43.4997232
3.9474,942.9,43.4997232
3.9474,942.9,43.4997232
3.9474,943,43.50433659
3.9474,943,43.50433659
3.9474,943,43.50433659
3.9474,943.1,43.50894999
3.9474,943.1,43.50894999
3.9474,943.1,43.50894999
3.9474,943.2,43.51356339
3.9474,943.2,43.51356339
3.9474,943.3,43.51817679
3.9474,943.3,43.51817679
3.9474,943.3,43.51817679
3.9474,943.4,43.52279018
3.9474,943.4,43.52279018
3.9474,943.4,43.52279018
3.9474,943.5,43.52740358
3.9474,943.5,43.52740358
3.9474,943.5,43.52740358
3.9474,943.6,43.53201698
3.9474,943.6,43.53201698
3.9474,943.7,43.53663037
3.9474,943.7,43.53663037
3.9474,943.7,43.53663037
3.9474,943.8,43.54124377
3.9474,943.8,43.54124377
3.9474,943.8,43.54124377
3.9474,943.9,43.54585717
3.9474,943.9,43.54585717
3.9474,943.9,43.54585717
3.9474,944,43.55047057
3.9474,944,43.55047057
3.9474,944,43.55047057
3.9474,944.1,43.55508396
3.9474,944.1,43.55508396
3.9474,944.2,43.55969736
3.9474,944.2,43.55969736
3.9474,944.2,43.55969736
